event_id,timestamp,user_id,event_type,ip_address,location,failed_attempts,resource,request_frequency,label
EVT00745,2026-08-27T19:45:57.426382,attacker_001,resource_access,107.39.126.197,Unknown,0,s3_bucket_finance,43,unauthorized_access
EVT00746,2026-08-27T10:29:08.426382,user_044,api_call,96.54.165.40,US,0,dynamodb_cache,4,normal
EVT00747,2026-08-27T15:03:04.426382,user_018,api_call,192.168.43.249,US,1,dynamodb_cache,3,normal
EVT00748,2026-08-27T19:14:31.426382,user_004,api_call,205.28.36.141,FR,0,ec2_dashboard,4,normal
EVT00749,2026-08-27T07:48:35.426382,user_026,login,54.83.198.200,DE,0,cloud_console,2,normal
EVT00750,2026-08-27T02:54:38.426382,user_028,api_call,192.168.40.232,FR,0,lambda_logging,1,normal
EVT00751,2026-08-27T11:53:54.426382,user_032,resource_access,192.168.61.69,FR,1,dynamodb_cache,1,normal
EVT00752,2026-08-27T13:54:13.426382,user_031,login,48.222.218.24,US,10,cloud_console,12,brute_force
EVT00753,2026-08-27T06:41:01.426382,user_046,login,192.168.68.162,FR,0,cloud_console,3,normal
EVT00754,2026-08-27T15:34:01.426382,user_031,resource_access,33.153.127.134,DE,0,ec2_dashboard,1,normal
EVT00755,2026-08-27T00:09:41.426382,user_033,resource_access,192.168.60.170,FR,0,lambda_logging,3,normal
EVT00756,2026-08-27T19:50:22.426382,user_033,login,170.236.91.202,UK,0,cloud_console,1,normal
EVT00757,2026-08-27T01:33:08.426382,user_046,resource_access,192.168.93.117,DE,1,lambda_logging,3,normal
EVT00758,2026-08-27T05:20:06.426382,user_006,api_call,192.168.34.224,US,0,ec2_dashboard,1,normal
EVT00759,2026-08-27T12:53:55.426382,user_011,api_call,192.168.89.104,FR,0,lambda_logging,3,normal
EVT00760,2026-08-27T12:54:04.426382,attacker_006,login,33.69.7.49,UK,5,cloud_console,8,brute_force
EVT00761,2026-08-26T23:29:45.426382,user_042,login,192.168.56.216,FR,0,cloud_console,1,normal
EVT00762,2026-08-27T09:28:32.426382,user_001,login,122.216.11.30,IN,7,cloud_console,12,brute_force
EVT00763,2026-08-27T16:10:47.426382,user_029,api_call,76.200.26.86,US,0,dynamodb_cache,4,normal
EVT00764,2026-08-27T16:34:03.426382,user_039,api_call,192.168.38.10,DE,0,dynamodb_cache,4,normal
EVT00765,2026-08-27T06:57:47.426382,user_034,login,192.168.41.142,US,0,cloud_console,4,normal
EVT00766,2026-08-27T15:45:12.426382,user_040,api_call,192.168.90.112,US,0,lambda_logging,2,normal
EVT00767,2026-08-27T15:36:15.426382,user_015,api_call,176.173.239.34,IN,0,dynamodb_cache,3,normal
EVT00768,2026-08-27T15:42:59.426382,user_046,login,42.106.144.177,UK,12,cloud_console,7,brute_force
EVT00769,2026-08-27T04:49:44.426382,user_039,resource_access,107.252.155.61,UK,1,ec2_dashboard,1,normal
EVT00770,2026-08-27T11:34:57.426382,user_014,login,174.81.89.212,Unknown,5,cloud_console,6,brute_force
EVT00771,2026-08-27T10:48:58.426382,user_040,login,58.249.132.88,IN,0,cloud_console,3,normal
EVT00772,2026-08-27T04:01:26.426382,user_047,login,132.53.25.238,KP,12,cloud_console,6,brute_force
EVT00773,2026-08-27T02:22:30.426382,user_031,login,201.52.21.130,UK,7,cloud_console,15,brute_force
EVT00774,2026-08-27T02:49:05.426382,user_015,login,41.149.226.196,Unknown,12,cloud_console,6,brute_force
EVT00775,2026-08-27T04:08:14.426382,user_022,login,52.224.212.197,US,0,cloud_console,4,normal
EVT00776,2026-08-27T10:56:48.426382,user_011,login,184.212.184.162,UK,0,cloud_console,4,normal
EVT00777,2026-08-27T06:49:39.426382,user_028,resource_access,192.168.59.244,FR,0,ec2_dashboard,4,normal
EVT00778,2026-08-27T03:49:13.426382,user_037,login,207.35.43.87,CN,11,cloud_console,7,brute_force
EVT00779,2026-08-27T14:19:25.426382,user_049,login,192.168.83.39,FR,0,cloud_console,3,normal
EVT00780,2026-08-27T13:47:10.426382,user_044,api_call,192.168.39.185,IN,0,ec2_dashboard,3,normal
EVT00781,2026-08-27T17:44:09.426382,user_010,api_call,192.168.83.53,FR,1,dynamodb_cache,3,normal
EVT00782,2026-08-27T22:08:24.426382,user_013,resource_access,138.171.199.186,UK,1,lambda_logging,2,normal
EVT00783,2026-08-27T01:53:57.426382,user_020,api_call,192.168.82.41,US,0,lambda_logging,2,normal
EVT00784,2026-08-27T09:35:09.426382,user_033,login,192.168.48.67,FR,0,cloud_console,1,normal
EVT00785,2026-08-27T00:15:27.426382,attacker_008,login,115.152.2.117,CN,8,cloud_console,14,brute_force
EVT00786,2026-08-27T19:06:44.426382,user_041,api_call,192.168.77.60,IN,0,lambda_logging,2,normal
EVT00787,2026-08-27T12:16:12.426382,user_016,login,192.168.75.50,IN,0,cloud_console,1,normal
EVT00788,2026-08-27T03:51:20.426382,user_027,login,109.66.243.55,DE,0,cloud_console,3,normal
EVT00789,2026-08-27T17:40:48.426382,user_036,api_call,192.168.34.150,DE,0,dynamodb_cache,4,normal
EVT00790,2026-08-27T13:41:57.426382,user_001,login,130.65.248.183,KP,7,cloud_console,13,brute_force
EVT00791,2026-08-27T17:47:06.426382,user_014,resource_access,192.168.96.41,FR,0,ec2_dashboard,4,normal
EVT00792,2026-08-27T02:32:12.426382,user_037,resource_access,40.60.190.79,IN,0,lambda_logging,4,normal
EVT00793,2026-08-26T23:32:18.426382,user_001,login,201.215.24.240,FR,9,cloud_console,8,brute_force
EVT00794,2026-08-27T05:11:07.426382,user_023,login,1.62.178.18,US,11,cloud_console,12,brute_force
EVT00795,2026-08-27T19:23:03.426382,user_029,resource_access,192.168.61.214,FR,0,s3_public_assets,4,normal
EVT00796,2026-08-27T14:54:04.426382,user_010,api_call,192.168.80.171,FR,0,dynamodb_cache,2,normal
EVT00797,2026-08-27T12:54:56.426382,user_003,api_call,192.168.95.72,US,0,ec2_dashboard,3,normal
EVT00798,2026-08-27T18:56:48.426382,user_042,api_call,159.27.96.193,DE,1,ec2_dashboard,1,normal
EVT00799,2026-08-27T22:29:09.426382,attacker_003,resource_access,71.105.125.213,Unknown,0,s3_bucket_finance,40,unauthorized_access
EVT00800,2026-08-27T17:56:43.426382,user_026,api_call,221.11.174.112,UK,0,ec2_dashboard,3,normal
EVT00801,2026-08-27T12:25:41.426382,user_008,login,192.168.37.37,UK,0,cloud_console,1,normal
EVT00802,2026-08-27T04:08:05.426382,user_027,api_call,158.166.92.7,US,0,dynamodb_cache,1,normal
EVT00803,2026-08-27T10:10:19.426382,user_021,resource_access,192.168.16.14,UK,0,s3_public_assets,4,normal
EVT00804,2026-08-27T17:02:17.426382,user_016,login,30.137.31.82,KP,11,cloud_console,6,brute_force
EVT00805,2026-08-27T16:08:52.426382,user_041,login,192.168.3.69,FR,1,cloud_console,1,normal
EVT00806,2026-08-27T07:29:16.426382,user_033,login,202.64.155.146,RU,12,cloud_console,6,brute_force
EVT00807,2026-08-27T21:40:06.426382,user_010,resource_access,192.168.22.201,UK,1,dynamodb_cache,4,normal
EVT00808,2026-08-27T00:02:28.426382,user_030,api_call,43.0.30.239,DE,0,lambda_logging,4,normal
EVT00809,2026-08-27T11:18:52.426382,user_005,login,150.144.23.42,Unknown,6,cloud_console,9,brute_force
EVT00810,2026-08-27T01:47:10.426382,user_008,login,192.168.36.225,DE,0,cloud_console,3,normal
EVT00811,2026-08-27T10:59:40.426382,user_049,api_call,192.168.32.170,IN,0,s3_public_assets,4,normal
EVT00812,2026-08-27T20:20:50.426382,user_045,login,192.168.1.156,DE,0,cloud_console,1,normal
EVT00813,2026-08-27T04:50:16.426382,user_045,api_call,192.168.51.138,US,0,ec2_dashboard,4,normal
EVT00814,2026-08-27T03:00:47.426382,user_025,api_call,192.168.23.215,US,0,dynamodb_cache,3,normal
EVT00815,2026-08-27T05:32:46.426382,user_015,api_call,72.183.98.24,FR,0,s3_public_assets,2,normal
EVT00816,2026-08-27T16:29:55.426382,attacker_001,api_call,127.107.3.51,Unknown,0,s3_bucket_finance,42,unauthorized_access
EVT00817,2026-08-27T08:37:03.426382,user_032,login,192.168.85.190,FR,1,cloud_console,2,normal
EVT00818,2026-08-27T00:53:57.426382,user_048,login,146.116.140.50,US,1,cloud_console,3,normal
EVT00819,2026-08-27T18:54:46.426382,attacker_001,login,110.26.165.111,RU,9,cloud_console,6,brute_force
EVT00820,2026-08-27T17:23:24.426382,user_024,api_call,192.168.93.58,US,0,dynamodb_cache,4,normal
EVT00821,2026-08-27T10:02:01.426382,user_013,resource_access,147.12.115.251,DE,0,s3_public_assets,2,normal
EVT00822,2026-08-27T04:30:29.426382,user_005,api_call,192.168.4.123,DE,0,lambda_logging,3,normal
EVT00823,2026-08-27T07:31:05.426382,user_016,resource_access,192.168.43.134,UK,0,dynamodb_cache,1,normal
EVT00824,2026-08-27T21:17:16.426382,user_008,login,192.168.5.97,IN,0,cloud_console,2,normal
EVT00825,2026-08-27T00:46:37.426382,attacker_008,resource_access,78.221.33.27,CN,0,s3_bucket_finance,24,unauthorized_access
EVT00826,2026-08-27T12:24:29.426382,user_040,resource_access,154.5.232.99,DE,0,ec2_dashboard,3,normal
EVT00827,2026-08-27T22:13:08.426382,attacker_001,api_call,133.168.98.28,CN,0,s3_bucket_finance,34,unauthorized_access
EVT00828,2026-08-27T00:58:44.426382,user_013,api_call,131.131.181.108,DE,1,dynamodb_cache,2,normal
EVT00829,2026-08-27T07:22:21.426382,user_003,login,150.223.183.80,FR,1,cloud_console,2,normal
EVT00830,2026-08-27T03:53:12.426382,user_039,resource_access,3.74.29.61,FR,1,ec2_dashboard,4,normal
EVT00831,2026-08-27T11:02:15.426382,user_013,api_call,192.168.9.88,UK,0,dynamodb_cache,3,normal
EVT00832,2026-08-27T19:34:44.426382,user_022,api_call,85.83.53.117,US,0,s3_public_assets,1,normal
EVT00833,2026-08-27T21:46:35.426382,user_015,resource_access,192.168.31.124,IN,0,s3_public_assets,4,normal
EVT00834,2026-08-27T05:13:40.426382,attacker_001,login,93.5.37.92,US,6,cloud_console,7,brute_force
EVT00835,2026-08-27T09:05:57.426382,user_041,api_call,192.168.47.12,US,0,s3_public_assets,3,normal
EVT00836,2026-08-27T04:51:36.426382,user_017,api_call,217.125.91.51,US,0,lambda_logging,1,normal
EVT00837,2026-08-26T23:17:02.426382,attacker_009,login,98.56.173.240,DE,9,cloud_console,12,brute_force
EVT00838,2026-08-27T07:15:47.426382,user_024,api_call,135.222.33.31,UK,0,s3_public_assets,2,normal
EVT00839,2026-08-27T17:54:34.426382,user_024,resource_access,192.168.82.63,US,1,s3_public_assets,3,normal
EVT00840,2026-08-27T03:55:43.426382,user_004,api_call,192.168.17.218,FR,1,dynamodb_cache,2,normal
EVT00841,2026-08-27T01:29:01.426382,user_042,login,170.33.85.131,RU,10,cloud_console,12,brute_force
EVT00842,2026-08-27T17:24:43.426382,user_021,api_call,192.168.89.124,DE,0,lambda_logging,4,normal
EVT00843,2026-08-27T21:45:08.426382,attacker_001,resource_access,57.103.231.221,RU,0,kms_keys,21,unauthorized_access
EVT00844,2026-08-27T09:39:38.426382,user_025,api_call,216.191.130.141,US,0,ec2_dashboard,3,normal
EVT00845,2026-08-27T14:42:13.426382,user_015,api_call,132.172.218.116,DE,0,dynamodb_cache,3,normal
EVT00846,2026-08-27T16:38:04.426382,user_025,login,60.135.38.92,US,0,cloud_console,1,normal
EVT00847,2026-08-27T08:35:02.426382,attacker_002,resource_access,19.184.19.140,RU,0,iam_policy_manager,21,unauthorized_access
EVT00848,2026-08-27T10:30:25.426382,user_048,api_call,192.168.25.181,FR,0,lambda_logging,1,normal
EVT00849,2026-08-27T09:25:23.426382,user_023,resource_access,192.168.75.194,US,0,s3_public_assets,4,normal
EVT00850,2026-08-27T06:48:20.426382,user_048,login,192.168.67.151,FR,0,cloud_console,4,normal
EVT00851,2026-08-27T10:55:21.426382,user_012,login,217.96.219.198,RU,8,cloud_console,12,brute_force
EVT00852,2026-08-27T14:54:09.426382,attacker_002,login,96.71.65.79,US,12,cloud_console,15,brute_force
EVT00853,2026-08-27T11:25:57.426382,user_027,resource_access,192.168.52.196,FR,0,lambda_logging,1,normal
EVT00854,2026-08-27T19:11:04.426382,attacker_009,login,40.169.200.251,RU,8,cloud_console,11,brute_force
EVT00855,2026-08-27T00:50:21.426382,user_013,resource_access,146.231.155.24,UK,0,s3_public_assets,1,normal
EVT00856,2026-08-27T20:29:15.426382,user_012,login,99.145.105.60,IN,1,cloud_console,1,normal
EVT00857,2026-08-27T15:04:24.426382,user_034,login,221.210.200.41,US,0,cloud_console,4,normal
EVT00858,2026-08-27T15:55:56.426382,user_025,login,53.158.221.210,DE,0,cloud_console,3,normal
EVT00859,2026-08-27T19:54:34.426382,user_046,api_call,192.168.26.2,UK,0,ec2_dashboard,4,normal
EVT00860,2026-08-27T20:32:29.426382,user_025,login,85.251.235.119,US,6,cloud_console,9,brute_force
EVT00861,2026-08-27T22:03:02.426382,user_021,login,89.152.200.157,IN,11,cloud_console,8,brute_force
EVT00862,2026-08-27T05:03:28.426382,user_038,login,111.234.196.234,IN,6,cloud_console,11,brute_force
EVT00863,2026-08-27T00:06:34.426382,user_011,resource_access,192.168.69.75,US,0,dynamodb_cache,4,normal
EVT00864,2026-08-27T18:38:50.426382,user_024,login,192.168.65.197,IN,0,cloud_console,4,normal
EVT00865,2026-08-27T04:31:16.426382,user_033,login,192.168.10.164,DE,0,cloud_console,3,normal
EVT00866,2026-08-27T13:03:33.426382,user_017,login,10.5.128.30,IN,10,cloud_console,15,brute_force
EVT00867,2026-08-27T15:25:20.426382,user_005,login,192.168.32.183,DE,0,cloud_console,4,normal
EVT00868,2026-08-27T08:40:58.426382,user_002,login,215.9.51.46,FR,6,cloud_console,13,brute_force
EVT00869,2026-08-27T12:45:00.426382,user_043,login,192.168.20.113,IN,0,cloud_console,2,normal
EVT00870,2026-08-26T23:46:25.426382,user_026,login,56.226.24.215,Unknown,6,cloud_console,11,brute_force
EVT00871,2026-08-27T09:44:43.426382,user_039,login,97.103.127.96,UK,0,cloud_console,1,normal
EVT00872,2026-08-26T23:06:13.426382,user_001,resource_access,192.168.88.172,US,0,ec2_dashboard,2,normal
EVT00873,2026-08-27T04:36:06.426382,user_033,login,192.168.42.144,UK,1,cloud_console,2,normal
EVT00874,2026-08-27T18:14:33.426382,user_028,login,28.182.165.45,US,0,cloud_console,3,normal
EVT00875,2026-08-26T22:57:21.426382,user_030,login,209.142.188.12,US,0,cloud_console,4,normal
EVT00876,2026-08-27T09:29:53.426382,user_023,login,27.87.128.246,UK,10,cloud_console,15,brute_force
EVT00877,2026-08-27T12:40:01.426382,user_045,login,192.168.82.195,IN,0,cloud_console,1,normal
EVT00878,2026-08-27T10:43:13.426382,user_038,resource_access,192.168.82.190,UK,1,ec2_dashboard,2,normal
EVT00879,2026-08-26T23:17:31.426382,user_008,resource_access,110.124.40.16,UK,0,dynamodb_cache,3,normal
EVT00880,2026-08-27T05:52:29.426382,user_014,api_call,186.227.168.35,IN,0,ec2_dashboard,4,normal
EVT00881,2026-08-27T22:06:51.426382,user_040,login,7.117.169.88,DE,8,cloud_console,13,brute_force
EVT00882,2026-08-27T00:29:18.426382,attacker_004,resource_access,156.195.164.47,Unknown,0,s3_bucket_finance,17,unauthorized_access
EVT00883,2026-08-27T16:25:11.426382,user_013,login,192.168.19.241,UK,0,cloud_console,1,normal
EVT00884,2026-08-27T04:50:35.426382,user_014,login,192.168.55.186,DE,0,cloud_console,2,normal
EVT00885,2026-08-27T05:42:42.426382,user_012,api_call,74.229.103.70,DE,0,lambda_logging,4,normal
EVT00886,2026-08-27T12:16:19.426382,user_029,resource_access,192.168.95.111,UK,0,ec2_dashboard,4,normal
EVT00887,2026-08-27T14:04:50.426382,user_040,login,77.78.89.66,RU,12,cloud_console,9,brute_force
EVT00888,2026-08-27T15:02:05.426382,user_036,api_call,192.168.43.35,DE,0,s3_public_assets,2,normal
EVT00889,2026-08-26T22:40:18.426382,user_033,api_call,192.168.63.104,DE,0,lambda_logging,4,normal
EVT00890,2026-08-27T16:20:37.426382,user_038,login,192.168.5.236,US,0,cloud_console,2,normal
EVT00891,2026-08-27T05:35:28.426382,user_008,login,198.178.250.163,CN,5,cloud_console,15,brute_force
EVT00892,2026-08-27T12:32:57.426382,attacker_004,resource_access,123.17.185.162,CN,0,ec2_admin_portal,23,unauthorized_access
EVT00893,2026-08-27T20:33:46.426382,user_044,login,155.82.6.30,US,0,cloud_console,4,normal
EVT00894,2026-08-27T19:51:40.426382,attacker_002,resource_access,109.84.218.65,KP,0,kms_keys,33,unauthorized_access
EVT00895,2026-08-27T09:43:58.426382,user_049,api_call,192.168.14.163,FR,0,s3_public_assets,3,normal
EVT00896,2026-08-27T06:08:53.426382,attacker_007,api_call,2.86.251.1,CN,0,s3_bucket_finance,39,unauthorized_access
EVT00897,2026-08-27T13:43:58.426382,user_042,resource_access,192.168.22.46,IN,0,s3_public_assets,2,normal
EVT00898,2026-08-27T16:13:53.426382,user_008,resource_access,192.168.28.48,UK,0,s3_public_assets,2,normal
EVT00899,2026-08-27T07:57:44.426382,attacker_007,api_call,161.55.85.21,KP,0,s3_bucket_finance,27,unauthorized_access
EVT00900,2026-08-27T03:03:33.426382,user_022,login,192.168.62.125,US,0,cloud_console,1,normal
EVT00901,2026-08-27T08:12:26.426382,attacker_001,login,171.21.49.55,Unknown,5,cloud_console,11,brute_force
EVT00902,2026-08-27T20:28:25.426382,user_049,resource_access,192.168.61.194,IN,1,dynamodb_cache,3,normal
EVT00903,2026-08-27T12:01:10.426382,user_022,resource_access,192.168.47.171,DE,0,ec2_dashboard,3,normal
EVT00904,2026-08-27T10:32:38.426382,attacker_001,login,117.205.71.7,UK,9,cloud_console,8,brute_force
EVT00905,2026-08-27T11:56:01.426382,user_044,api_call,192.168.66.106,UK,0,lambda_logging,1,normal
EVT00906,2026-08-27T21:35:41.426382,user_003,api_call,192.168.57.60,FR,0,dynamodb_cache,1,normal
EVT00907,2026-08-27T11:12:07.426382,user_031,api_call,192.168.13.188,DE,0,s3_public_assets,2,normal
EVT00908,2026-08-27T17:27:15.426382,user_042,login,220.16.65.128,UK,9,cloud_console,15,brute_force
EVT00909,2026-08-27T18:29:56.426382,attacker_008,resource_access,115.59.246.170,RU,0,ec2_admin_portal,21,unauthorized_access
EVT00910,2026-08-27T04:43:29.426382,user_034,login,180.45.54.112,US,7,cloud_console,10,brute_force
EVT00911,2026-08-27T12:28:55.426382,user_006,login,185.131.243.244,UK,7,cloud_console,13,brute_force
EVT00912,2026-08-27T21:35:11.426382,user_006,api_call,192.168.29.239,FR,1,ec2_dashboard,3,normal
EVT00913,2026-08-27T12:14:46.426382,attacker_007,api_call,207.119.114.67,CN,0,iam_policy_manager,17,unauthorized_access
EVT00914,2026-08-27T02:34:30.426382,user_048,api_call,192.168.96.242,US,1,lambda_logging,2,normal
EVT00915,2026-08-27T09:55:45.426382,attacker_001,api_call,16.97.198.251,Unknown,0,iam_policy_manager,39,unauthorized_access
EVT00916,2026-08-27T11:48:35.426382,user_042,login,33.113.54.102,US,12,cloud_console,10,brute_force
EVT00917,2026-08-27T03:47:17.426382,user_010,login,215.112.255.175,KP,7,cloud_console,14,brute_force
EVT00918,2026-08-27T08:50:15.426382,user_043,api_call,82.158.63.71,FR,0,s3_public_assets,4,normal
EVT00919,2026-08-27T09:07:57.426382,user_025,login,192.168.43.40,UK,0,cloud_console,1,normal
EVT00920,2026-08-27T05:02:15.426382,user_038,login,101.153.81.254,US,11,cloud_console,10,brute_force
EVT00921,2026-08-27T13:54:00.426382,user_023,resource_access,192.168.68.187,IN,0,s3_public_assets,4,normal
EVT00922,2026-08-27T02:03:46.426382,user_049,api_call,192.168.7.218,IN,0,s3_public_assets,2,normal
EVT00923,2026-08-27T14:36:29.426382,user_019,login,206.100.4.93,FR,0,cloud_console,2,normal
EVT00924,2026-08-27T12:13:46.426382,attacker_007,resource_access,15.49.182.250,Unknown,0,ec2_admin_portal,45,unauthorized_access
EVT00925,2026-08-27T00:25:48.426382,user_033,api_call,192.168.56.249,UK,0,s3_public_assets,1,normal
EVT00926,2026-08-27T02:50:42.426382,user_032,resource_access,192.168.23.168,DE,0,dynamodb_cache,4,normal
EVT00927,2026-08-27T08:32:24.426382,user_029,resource_access,30.42.62.126,FR,0,ec2_dashboard,4,normal
EVT00928,2026-08-27T08:29:08.426382,user_007,api_call,124.222.152.147,UK,0,lambda_logging,1,normal
EVT00929,2026-08-27T18:05:23.426382,user_045,login,192.168.69.201,FR,0,cloud_console,1,normal
EVT00930,2026-08-27T17:24:44.426382,user_026,login,183.63.106.248,UK,7,cloud_console,14,brute_force
EVT00931,2026-08-27T05:04:15.426382,user_029,resource_access,33.105.82.23,FR,0,ec2_dashboard,1,normal
EVT00932,2026-08-27T03:03:37.426382,user_024,api_call,169.0.127.77,US,1,lambda_logging,4,normal
EVT00933,2026-08-27T03:36:42.426382,user_045,resource_access,192.168.46.156,FR,1,s3_public_assets,1,normal
EVT00934,2026-08-27T00:08:54.426382,user_013,login,214.110.68.155,FR,0,cloud_console,3,normal
EVT00935,2026-08-27T08:37:09.426382,user_040,resource_access,66.133.195.167,UK,0,dynamodb_cache,1,normal
EVT00936,2026-08-27T07:46:26.426382,user_045,login,192.168.10.162,IN,0,cloud_console,3,normal
EVT00937,2026-08-27T19:02:28.426382,user_033,api_call,211.78.161.202,DE,0,ec2_dashboard,2,normal
EVT00938,2026-08-27T01:20:32.426382,user_035,login,192.168.53.17,IN,0,cloud_console,3,normal
EVT00939,2026-08-27T10:39:45.426382,user_001,login,223.115.140.3,UK,11,cloud_console,8,brute_force
EVT00940,2026-08-27T12:18:19.426382,attacker_002,resource_access,135.156.250.25,KP,0,iam_policy_manager,32,unauthorized_access
EVT00941,2026-08-27T08:23:18.426382,user_004,login,192.168.97.100,UK,0,cloud_console,4,normal
EVT00942,2026-08-27T15:52:54.426382,user_017,login,192.168.92.40,UK,0,cloud_console,4,normal
EVT00943,2026-08-27T19:11:02.426382,user_004,api_call,192.168.48.182,UK,1,dynamodb_cache,4,normal
EVT00944,2026-08-27T05:11:10.426382,user_023,resource_access,192.168.36.244,DE,1,s3_public_assets,3,normal
EVT00945,2026-08-27T21:39:44.426382,user_011,login,105.160.46.163,UK,6,cloud_console,8,brute_force
EVT00946,2026-08-27T01:55:43.426382,user_004,login,192.168.71.238,DE,0,cloud_console,4,normal
EVT00947,2026-08-27T17:02:25.426382,attacker_003,api_call,128.63.207.4,RU,0,s3_bucket_finance,37,unauthorized_access
EVT00948,2026-08-27T13:59:33.426382,user_048,resource_access,190.21.229.247,UK,1,s3_public_assets,2,normal
EVT00949,2026-08-27T01:15:17.426382,user_009,api_call,192.168.7.109,DE,0,s3_public_assets,3,normal
EVT00950,2026-08-27T02:38:32.426382,user_044,login,192.168.99.220,US,0,cloud_console,3,normal
EVT00951,2026-08-27T16:06:35.426382,user_014,login,192.168.73.101,UK,0,cloud_console,1,normal
EVT00952,2026-08-27T15:22:44.426382,user_046,login,125.29.182.2,KP,10,cloud_console,9,brute_force
EVT00953,2026-08-27T11:24:16.426382,user_023,api_call,91.4.51.111,DE,0,ec2_dashboard,2,normal
EVT00954,2026-08-27T13:28:24.426382,user_032,login,169.128.115.121,DE,0,cloud_console,3,normal
EVT00955,2026-08-27T11:47:26.426382,user_012,api_call,192.168.14.254,DE,0,s3_public_assets,2,normal
EVT00956,2026-08-27T11:23:56.426382,user_001,resource_access,192.168.91.51,US,0,lambda_logging,1,normal
EVT00957,2026-08-27T03:23:12.426382,user_048,resource_access,192.168.21.171,UK,0,lambda_logging,1,normal
EVT00958,2026-08-27T13:51:04.426382,user_032,api_call,192.168.42.193,DE,1,dynamodb_cache,2,normal
EVT00959,2026-08-27T02:30:53.426382,attacker_001,resource_access,40.176.6.197,RU,0,s3_bucket_finance,36,unauthorized_access
EVT00960,2026-08-27T10:58:36.426382,user_039,api_call,123.148.144.125,US,0,s3_public_assets,2,normal
EVT00961,2026-08-27T17:08:00.426382,user_018,login,192.168.90.64,DE,0,cloud_console,4,normal
EVT00962,2026-08-27T02:16:19.426382,user_033,api_call,219.76.117.31,UK,0,ec2_dashboard,3,normal
EVT00963,2026-08-27T05:31:00.426382,attacker_007,resource_access,158.102.46.222,CN,0,kms_keys,28,unauthorized_access
EVT00964,2026-08-27T17:38:00.426382,user_041,login,110.245.31.131,DE,0,cloud_console,3,normal
EVT00965,2026-08-27T02:31:36.426382,user_018,resource_access,192.168.32.82,US,0,ec2_dashboard,1,normal
EVT00966,2026-08-27T00:25:03.426382,user_021,login,72.51.220.48,IN,0,cloud_console,3,normal
EVT00967,2026-08-27T10:41:26.426382,user_007,api_call,142.66.169.93,IN,1,lambda_logging,2,normal
EVT00968,2026-08-27T22:11:40.426382,user_038,resource_access,28.66.61.11,FR,0,s3_public_assets,4,normal
EVT00969,2026-08-27T02:06:39.426382,user_035,api_call,192.168.93.122,UK,1,s3_public_assets,1,normal
EVT00970,2026-08-27T03:10:26.426382,user_036,api_call,195.177.187.115,US,0,ec2_dashboard,4,normal
EVT00971,2026-08-27T13:46:30.426382,user_033,login,71.66.148.12,FR,0,cloud_console,2,normal
EVT00972,2026-08-27T12:59:31.426382,user_035,api_call,192.168.22.113,FR,0,dynamodb_cache,4,normal
EVT00973,2026-08-27T20:37:40.426382,user_012,login,56.4.233.129,FR,0,cloud_console,3,normal
EVT00974,2026-08-27T06:32:30.426382,user_018,api_call,58.23.121.75,US,0,lambda_logging,2,normal
EVT00975,2026-08-27T08:21:57.426382,attacker_004,login,165.127.107.137,UK,5,cloud_console,15,brute_force
EVT00976,2026-08-27T11:10:13.426382,user_024,resource_access,181.135.68.105,FR,0,lambda_logging,1,normal
EVT00977,2026-08-27T21:18:36.426382,user_044,login,92.112.143.46,FR,5,cloud_console,13,brute_force
EVT00978,2026-08-27T22:27:06.426382,attacker_002,api_call,168.131.105.210,Unknown,0,ec2_admin_portal,25,unauthorized_access
EVT00979,2026-08-27T08:18:22.426382,user_041,resource_access,60.222.188.38,DE,0,dynamodb_cache,2,normal
EVT00980,2026-08-27T15:14:44.426382,user_012,login,192.168.94.47,IN,0,cloud_console,3,normal
EVT00981,2026-08-27T04:27:05.426382,user_044,login,101.96.35.37,UK,11,cloud_console,8,brute_force
EVT00982,2026-08-27T15:05:11.426382,attacker_007,resource_access,186.70.6.155,CN,0,kms_keys,27,unauthorized_access
EVT00983,2026-08-26T23:16:26.426382,user_001,api_call,192.168.17.64,US,0,s3_public_assets,1,normal
EVT00984,2026-08-26T22:51:42.426382,attacker_002,api_call,219.43.103.36,Unknown,0,kms_keys,41,unauthorized_access
EVT00985,2026-08-27T04:27:34.426382,user_031,login,140.136.63.6,US,0,cloud_console,3,normal
EVT00986,2026-08-27T02:15:14.426382,user_027,login,58.12.116.110,DE,0,cloud_console,3,normal
EVT00987,2026-08-27T22:22:50.426382,user_044,resource_access,192.168.92.211,US,0,s3_public_assets,1,normal
EVT00988,2026-08-27T06:41:39.426382,user_019,resource_access,86.60.184.237,US,0,s3_public_assets,2,normal
EVT00989,2026-08-27T14:07:32.426382,user_039,login,192.168.20.229,IN,1,cloud_console,3,normal
EVT00990,2026-08-27T11:12:14.426382,user_009,login,128.188.135.208,UK,5,cloud_console,7,brute_force
EVT00991,2026-08-27T22:23:55.426382,user_010,resource_access,192.168.62.209,US,0,dynamodb_cache,3,normal
EVT00992,2026-08-27T03:47:12.426382,user_009,login,192.168.46.82,DE,0,cloud_console,4,normal
EVT00993,2026-08-27T13:35:27.426382,user_041,resource_access,168.125.196.108,FR,0,dynamodb_cache,2,normal
EVT00994,2026-08-27T12:31:24.426382,user_046,resource_access,192.168.100.178,UK,0,s3_public_assets,3,normal
